Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/State,Andaman and Nicobar Islands,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,Dadra and Nagar Haveli and Daman and Diu,Delhi,Goa,Gujarat,Haryana,Himachal Pradesh,Jammu and Kashmir,Jharkhand,Karnataka,Kerala,Ladakh,Lakshadweep,Madhya Pradesh,Maharashtra,Manipur,Meghalaya,Mizoram,Nagaland,Odisha,Puducherry,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,Unknown,Uttar Pradesh,Uttarakhand,West Bengal
11-20-2020,4408,837630,14870,207029,222420,15096,196896,3275,468143,44665,177515,190067,25455,98076,103624,833169,481718,6743,0,176006,1642916,19620,10158,3111,9208,303897,35355,133919,214616,4271,741705,249157,31084,0,491131,65562,415609
11-21-2020,4428,839395,14937,207222,222879,15198,198316,3276,475106,44812,178786,192533,26112,98640,103957,834968,488437,6856,0,176905,1647004,19813,10236,3157,9242,304908,35437,134511,216579,4304,743838,250453,31179,0,493228,65562,419403
11-22-2020,4440,841026,14972,207397,223484,15317,199311,3280,481260,44979,179953,194768,26756,99219,104229,836505,494664,6911,0,178117,1651064,20018,10335,3192,9308,305813,35525,135008,218583,4345,745848,251468,31269,0,495415,65733,423129
11-23-2020,4453,842416,15036,207528,224073,15389,200825,3283,488476,45083,181187,197335,27541,99827,104533,838150,500089,6985,0,179237,1654793,20374,10392,3203,9347,306726,35582,135739,220871,4406,747752,252565,31296,0,497475,66172,426816
11-24-2020,4464,843863,15091,207649,224715,15455,201744,3286,493419,45168,182473,199278,28007,100322,104724,840099,505238,7069,0,180349,1658879,20525,10451,3298,9397,307374,35671,136178,223085,4437,749662,253715,31368,0,499507,66349,430462
11-25-2020,4479,845039,15157,207766,225077,15532,201744,3290,498780,45229,183756,201250,28106,100892,105040,841432,511008,7125,0,181345,1663723,20640,10488,3319,9463,308102,35671,136622,225229,4481,751535,254676,31441,0,500835,66799,434067
11-26-2020,4491,846120,15229,207908,225602,15612,204198,3293,503717,45340,185058,203517,29020,101363,105258,842499,516978,7154,0,182544,1668538,20798,10524,3352,9595,308839,35687,137089,227408,4501,753332,255378,31499,0,502353,67119,437604
11-27-2020,4508,847325,15270,208068,226267,15697,208183,3301,509654,45492,186446,206001,29510,101959,105453,843950,521522,7254,0,183696,1672627,21006,10606,3367,9805,309747,35733,137630,229602,4541,754826,256330,31568,0,504411,67514,441100
11-28-2020,4518,848511,15323,208190,226939,15857,210917,3305,516166,45655,187969,208422,29780,102591,105669,846082,526797,7327,0,185013,1676564,21203,10735,3425,9830,310549,35774,138206,231780,4572,756279,257278,31655,0,506938,67861,444587
11-29-2020,4537,852298,15364,208286,227456,15926,212517,3308,522491,45790,189420,211216,30724,103082,105883,847612,532658,7409,0,186521,1680926,21401,10861,3440,10005,311256,35846,138870,234336,4609,757750,258336,31730,0,509556,68148,448032
11-30-2020,4550,853232,15411,208396,227987,16070,214826,3314,528315,45940,190821,213336,31584,103565,106171,849821,538713,7489,0,188097,1685122,21566,10936,3499,10194,312065,35898,139442,237098,4632,759206,259230,31764,0,512028,68505,450762
12-01-2020,4550,853232,15411,208396,227987,16070,214826,3314,528315,45940,190821,213336,31584,103565,106171,849821,538713,7489,0,188097,1685122,21566,10936,3499,10194,312065,35898,139442,237098,4632,759206,259230,31764,0,512028,68505,450762
12-02-2020,4583,855485,15488,208669,228797,16279,218195,3322,538680,46132,193938,218443,33370,104471,106660,851690,550788,7642,0,191618,1695208,21937,11154,3584,10467,313394,36035,140772,243340,4661,762015,261028,31879,0,516694,69578,457377
12-03-2020,4597,856320,15525,208846,229249,16452,220177,3324,543514,46251,195365,221203,33914,104890,106868,852584,556378,7713,0,193187,1703274,22172,11241,3647,10520,314023,36062,141478,246572,4669,763428,261830,31947,0,518390,70045,460634
12-04-2020,4611,857233,15561,208967,229883,16613,221690,3326,548376,46375,196992,223973,34492,105537,107074,853461,561874,7752,0,194743,1710050,22445,11319,3690,10759,314665,36124,142121,249713,4677,764854,262751,32009,0,520637,70626,463849
12-05-2020,4616,858115,15581,209130,230630,16754,223070,3326,553292,46493,198527,226524,35437,106006,107362,854861,567694,7836,0,196192,1715884,22655,11392,3708,10761,315270,36176,142791,252911,4686,766261,263744,32068,0,522867,71116,467056
12-06-2020,4624,859029,15605,209214,231248,16814,223772,3326,557914,46624,200012,228411,35957,106372,107496,855750,572911,7917,0,197777,1723370,22848,11453,3728,10766,315840,36238,143414,255729,4695,767759,264606,32110,0,524860,71489,470223
12-07-2020,4631,859624,15653,209345,231884,16899,225633,3328,561732,46778,201580,230551,37063,106758,107710,857351,577616,8014,0,199167,1730715,22997,11573,3757,10773,316447,36263,144301,258393,4715,769048,265367,32125,0,526721,71980,472454
12-08-2020,4647,860368,15690,209447,232563,16981,227158,3330,565039,46924,203111,232108,37871,107282,107898,858370,582351,8056,0,200664,1737080,23166,11686,3772,10781,316970,36308,145093,260773,4735,770378,266120,32169,0,528832,72435,475425
12-09-2020,4647,861153,15697,209625,233298,17128,228304,3331,569216,47056,204661,233696,38690,107624,108100,861588,586998,8104,0,201987,1742131,23301,11855,3784,10849,317412,36354,145623,263350,4754,771693,266925,32204,0,530854,72880,478434
12-10-2020,4652,861711,15739,209790,233766,17231,230238,3332,572523,47215,206126,235197,39065,108150,108320,866664,591845,8175,0,203294,1747199,23397,11883,3800,10868,317870,36372,146126,265689,4754,772995,267427,32250,0,532349,73412,481385
12-11-2020,4659,862230,16163,209939,234383,17365,232715,3335,574925,47345,207529,237009,39836,108572,108488,868471,596593,8192,0,204641,1749973,23541,11927,3820,10934,318278,36420,146777,268457,4810,774306,267992,32285,0,534224,73936,484258
12-12-2020,4665,862895,16185,210057,234958,17457,234037,3337,578116,47489,208867,238374,40573,109002,108761,870002,601861,8252,0,206059,1753922,23657,11977,3836,10998,318683,36479,147431,270650,4834,775602,268601,32310,0,535985,74381,487171
12-13-2020,4673,863508,16206,210174,235528,17571,234853,3337,580655,47590,210214,239800,41313,109507,108940,872038,607119,8383,0,207337,1757005,23759,12008,3847,11007,319069,36536,148047,272118,4864,776878,269232,32342,0,537755,74781,490165
12-14-2020,4681,864049,16243,210299,236247,17698,236588,3338,583509,47737,211603,241544,41990,109894,109141,874202,611600,8429,0,208421,1761615,24739,12058,3869,11066,319458,36586,148680,273784,4919,778081,269828,32367,0,539727,75501,493145
12-15-2020,4688,864612,16264,210401,236782,17837,239468,3338,585852,47861,212839,243224,42568,110354,109352,875796,616666,8469,0,209768,1766010,24880,12186,3894,11097,319850,36633,149434,275506,4952,779291,270450,32397,0,541579,76041,496110
12-16-2020,4698,865327,16278,210491,237267,17912,241288,3342,588586,47965,214223,244676,43614,110769,109532,877199,622394,8579,0,211025,1769897,25107,12252,3907,11120,320208,36661,150007,277743,4971,780531,270967,32429,0,543344,76554,498877
12-17-2020,4707,865825,16290,210615,237770,18017,242922,3344,590977,48054,215528,245933,44146,111164,109696,878696,627364,8623,0,212351,1774255,25250,12322,3923,11200,320584,36693,150636,279717,4990,781745,271649,32471,0,544503,77243,501624
12-18-2020,4712,866359,16322,210700,238316,18139,244247,3350,593137,48170,216683,247097,44784,111628,109891,879735,632065,8655,0,213801,1778722,25371,12470,3943,11205,320947,36731,151119,281372,5012,782915,272370,32501,0,546087,77803,504353
12-19-2020,4719,866856,16333,210808,239109,18244,246054,3352,595305,48280,217935,248172,45174,112093,110125,881882,636814,8723,0,215211,1781841,25512,12531,3957,11230,321309,36752,151679,282631,5037,784117,273013,32532,0,547631,78371,507070
12-20-2020,4732,867445,16350,210872,239693,18328,247480,3352,596580,48371,219125,248935,46257,112568,110307,882944,641285,8801,0,216485,1783905,25646,12620,3963,11273,321647,36777,152223,283957,5075,785315,273625,32561,0,549190,78727,509697
12-21-2020,4740,867867,16369,210965,240219,18429,249218,3354,598249,48479,220393,249840,46852,113026,110512,884205,645779,8852,0,217775,1789958,25779,12692,3973,11323,321956,36803,152758,285322,5092,786472,274260,32595,0,550587,79755,512039
12-22-2020,4749,868279,16379,211078,240716,18508,250766,3357,599683,48567,221602,250502,47275,113307,110758,885341,650836,8901,0,218828,1794080,25928,12735,3989,11373,322344,36822,153382,286481,5108,787611,274833,32613,0,551917,80425,514309
12-23-2020,4761,868769,16401,211181,241031,18584,252332,3357,601268,48637,222911,251149,47869,113645,110962,886547,655644,8947,0,220051,1801700,26030,12894,4008,11423,322648,36866,153964,287418,5110,788742,275217,32640,0,553019,80986,516462
12-24-2020,4775,869124,16438,211286,241546,18634,254024,3357,602388,48725,224092,251908,48186,113944,111175,887815,660445,8969,0,221169,1804871,26173,12922,4024,11508,322972,36892,154433,288388,5119,789862,275708,32657,0,554202,81587,518516
12-25-2020,4781,869478,16454,211381,242068,18686,255257,3357,603758,48826,225206,252545,48809,114353,111351,888917,664951,9020,0,222403,1806298,26247,12940,4036,11544,323378,36936,154845,289375,5142,790965,276244,32672,0,555544,81871,520470
12-26-2020,4789,869920,16477,211486,242767,18754,257021,3362,604746,48913,226208,253145,49076,114722,111530,889881,668733,9051,0,223532,1807824,26331,12985,4046,11545,323749,36962,155409,290365,5157,792063,276753,32695,0,556912,82298,522331
12-27-2020,4798,870342,16503,211546,243461,18810,258155,3362,605685,48992,227128,253765,49685,114986,111664,891095,672196,9072,0,224692,1809948,26404,13012,4049,11568,324068,37005,155892,291533,5173,793154,277304,32711,0,558303,82537,524071
12-28-2020,4803,870752,16521,211636,244076,18856,260056,3363,606644,49083,228144,254336,50079,115261,111818,892273,676368,9088,0,225782,1814449,26478,13042,4068,11589,324392,37040,156342,292739,5188,794228,277931,32721,0,559888,82850,525685
12-29-2020,4811,871116,16538,211723,244599,18937,261663,3364,607494,49199,229143,254880,50631,115560,112021,893617,681397,9100,0,226904,1820021,26521,13066,4088,11595,324775,37074,156719,293888,5201,795293,278523,32735,0,561257,83416,527272
12-30-2020,4820,871588,16549,211838,245156,18967,263251,3364,608434,49313,229977,255356,51387,115830,112206,894834,687104,9132,0,227965,1824934,26601,13085,4091,11624,325103,37100,157043,295030,5218,796353,278839,32751,0,562459,84149,528829
12-31-2020,4820,871588,16549,211838,245156,18967,263251,3364,608434,49313,229977,255356,51387,115830,112206,894834,687104,9132,0,227965,1824934,26601,13085,4091,11624,325103,37100,157043,295030,5218,796353,278839,32751,0,562459,84149,528829
01-01-2021,4826,871916,16564,211910,245476,19045,264769,3365,609322,49388,230893,255853,51728,116079,112424,896116,692480,9144,0,228831,1828546,26678,13139,4098,11646,325432,37115,157496,295987,5233,797391,279456,32779,0,563278,84692,530366
01-02-2021,4837,872545,16576,212072,246389,19226,267751,3365,610535,49570,232722,256811,52479,116587,112734,898176,702576,9163,0,230586,1834935,26782,13173,4111,11664,325965,37195,158219,297819,5252,799427,280565,32809,0,565731,85658,533305
01-03-2021,4846,872897,16583,212132,246979,19280,268988,3368,611243,49653,233660,257261,52912,116792,112893,898919,707244,9173,0,231533,1836999,26815,13186,4127,11673,326209,37233,158482,298620,5285,800429,281083,32815,0,566910,85908,534737
01-04-2021,4848,873149,16598,212199,247484,19348,270337,3369,611970,49741,234558,257652,53216,117211,113125,900202,712389,9194,0,232390,1847361,26862,13204,4147,11683,326507,37261,158972,299375,5307,801414,281400,32826,0,567964,86611,536084
01-05-2021,4856,873427,16609,212249,247929,19464,271988,3370,612527,49811,235426,257952,53523,117426,113380,901579,717311,9215,0,233229,1850189,27613,13216,4153,11714,326778,37292,159265,300126,5316,802385,281872,32835,0,568892,87105,537250
01-06-2021,4859,873855,16609,212328,248410,19525,273030,3372,613246,49893,236323,258281,53782,117690,113545,902817,722421,9243,0,233862,1852759,27642,13230,4160,11737,327008,37327,159500,300690,5358,803328,282177,32843,0,569959,87529,538521
01-07-2021,4864,874223,16622,212376,248762,19582,274283,3372,614026,49983,237222,258658,53973,117877,113740,903629,728060,9258,0,234612,1856109,27677,13257,4172,11747,327290,37374,159790,301425,5371,804239,282574,32852,0,570605,87978,539816
01-08-2021,4864,874223,16622,212376,248762,19582,274283,3372,614026,49983,237222,258658,53973,117877,113740,903629,728060,9258,0,234612,1856109,27677,13257,4172,11747,327290,37374,159790,301425,5371,804239,282574,32852,0,570605,87978,539816
01-09-2021,4873,874954,16647,212486,249709,19696,275812,3374,615452,50177,238965,259209,54320,118422,114133,905158,738808,9278,0,236247,1861400,27766,13286,4186,11778,327803,37461,160343,303060,5486,806018,283463,32862,0,572773,88615,541930
01-10-2021,4875,875243,16650,212515,250088,19727,276774,3376,616054,50277,239771,259495,54522,118617,114302,905751,743467,9294,0,237063,1863702,27805,13313,4192,11778,328043,37501,160655,303536,5508,806875,283924,32869,0,573542,88918,542887
01-11-2021,4884,875456,16658,212579,250439,19756,278029,3376,616461,50343,240517,259696,54686,118972,114531,906548,747389,9311,0,237713,1867988,27851,13337,4194,11795,328271,37535,160920,304104,5538,807744,284217,32872,0,574312,89446,543826
01-12-2021,4886,875690,16665,212632,250632,19780,279236,3376,617006,50437,241372,259986,54825,119170,114684,907729,751659,9326,0,238328,1871270,27879,13356,4200,11807,328452,37563,161235,304779,5554,808571,284611,32880,0,575101,89729,544705
01-13-2021,4891,875921,16669,212675,251027,19794,280166,3377,617540,50515,242164,260236,54896,119344,114836,908494,756817,9375,0,238983,1874279,27935,13365,4200,11814,328622,37607,161457,305569,5564,809392,284849,32886,0,575980,90025,545499
01-14-2021,4891,875921,16669,212675,251027,19794,280166,3377,617540,50515,242164,260236,54896,119344,114836,908494,756817,9375,0,238983,1874279,27935,13365,4200,11814,328622,37607,161457,305569,5564,809392,284849,32886,0,575980,90025,545499
01-15-2021,4895,876372,16682,212748,251632,19868,282145,3377,618357,50643,243639,260801,55072,119760,115142,909701,765757,9416,0,240155,1881088,28010,13386,4225,11847,329088,37661,161967,306330,5731,811023,285519,32897,0,577475,90457,546849
01-16-2021,4895,876698,16690,212809,251975,19935,282760,3377,618754,50712,244403,261019,55154,120016,115300,910377,770768,9428,0,240948,1884127,28089,13401,4228,11849,329318,37683,162289,306888,5741,811798,285898,32902,0,578405,90736,547515
01-17-2021,4896,876949,16697,212839,252331,19978,283111,3377,619139,50771,245107,261230,55280,120198,115411,911232,775176,9437,0,241426,1886469,28147,13412,4235,11854,329546,37720,162484,307384,5747,812568,286244,32902,0,579071,90838,548136
01-18-2021,4897,877212,16699,212978,253007,20031,284412,3377,619501,50837,245807,261510,55383,120392,115542,912205,779097,9448,0,241966,1890323,28205,13415,4241,11858,329801,37740,162762,308010,5756,813326,286542,32905,0,579693,91170,548705
01-19-2021,4897,877443,16707,213084,253289,20080,284848,3380,619723,50952,246516,261751,55468,120512,115683,913012,783393,9454,0,242691,1894839,28298,13433,4258,11866,330051,37766,163009,308547,5765,814098,286893,32907,0,580482,91428,549218
01-20-2021,4900,877639,16713,213179,253569,20122,285566,3380,620128,51036,247223,261955,55540,120625,115853,913677,790757,9463,0,243688,1899428,28308,13440,4268,11873,330321,37798,163211,308985,5766,814811,287117,32911,0,581164,91565,549727
01-21-2021,4904,877893,16722,213295,254023,20162,286277,3381,620374,51090,247950,262140,55595,120729,115989,914492,796986,9471,0,244392,1903408,28351,13440,4276,11875,330545,37830,163438,309391,5783,815516,287468,32911,0,581509,91852,550244
01-22-2021,4907,878060,16724,213398,254359,20195,287040,3382,620693,51170,248650,262349,55676,120826,116116,915382,803094,9476,0,244855,1906827,28387,13449,4282,11880,330757,37857,163655,309807,5792,816205,287899,32919,0,581993,92040,550737
01-23-2021,4907,878232,16725,213492,254563,20226,287677,3382,621060,51233,249352,262507,55749,120914,116293,915924,808377,9484,0,245309,1910521,28405,13459,4284,11884,330962,37884,163887,310279,5802,816878,288275,32919,0,582506,92224,551211
01-24-2021,4908,878387,16745,213591,254991,20248,288066,3386,621375,51335,250056,262682,55801,120987,116402,916325,813550,9493,0,245697,1912264,28416,13475,4289,11885,331144,37927,164119,310747,5811,817520,288577,32922,0,583014,92284,551665
01-25-2021,4917,878528,16749,213674,255019,20273,288582,3387,621565,51448,250763,262929,55864,121070,116524,917361,819156,9504,0,246558,1915344,28442,13484,4298,11895,331284,37953,164377,311117,5824,818147,288926,32927,0,583470,92544,552082
01-26-2021,4917,878731,16751,213763,255174,20302,288764,3388,621783,51510,251400,263119,55923,121124,116589,918099,824446,9508,0,247073,1917450,28463,13496,4303,11898,331427,37970,164541,311374,5841,818742,289325,32931,0,584039,92650,552491
01-27-2021,4922,878828,16753,213857,256014,20339,289708,3388,621995,51600,251862,263236,55991,121253,116706,918859,829452,9511,0,247418,1920006,28476,13506,4311,11938,331535,38006,164745,311679,5844,819306,289631,32934,0,584372,92748,552877
01-28-2021,4924,878956,16756,213952,256679,20363,296187,3388,622114,51652,252464,263347,56043,121402,116818,919503,835046,9513,0,247739,1923187,28499,13513,4313,11944,331667,38035,164937,311867,5847,819850,289987,32936,0,584752,92928,553244
01-29-2021,4927,879131,16758,214054,256857,20389,296642,3388,622381,51755,252927,263501,56083,121617,116904,920110,841444,9517,0,248036,1925800,28524,13524,4318,11947,331824,38062,165145,312132,5855,820381,290354,32938,0,585273,93055,553593
01-30-2021,4928,879278,16758,214124,257021,20414,297144,3390,622671,51831,253368,263654,56135,121752,117004,920657,848476,9519,14,248319,1927335,28545,13541,4323,11950,331962,38094,165291,312370,5861,820907,290630,32939,0,585747,93223,553934
01-31-2021,4928,879405,16759,214178,257169,20426,297339,3390,622882,51891,253703,263764,56167,121822,117067,921122,854206,9523,49,248637,1929005,28553,13550,4330,11950,332103,38135,165533,312564,5870,821430,290894,32941,0,586116,93310,554272
02-01-2021,4932,879504,16762,214248,257306,20447,297859,3391,623096,51977,254109,263886,56204,121905,117148,921592,859421,9526,56,248897,1932294,28562,13556,4333,11957,332239,38160,165753,312873,5874,821947,291115,32943,0,586505,93451,554578
02-02-2021,4932,879651,16762,214285,257474,20462,298135,3392,623256,52039,254531,263989,56242,121988,117229,922004,865168,9530,56,249193,1936305,28568,13565,4334,11958,332377,38186,165924,313108,5876,822468,291312,32945,0,586967,93533,554887
02-03-2021,4932,879780,16764,214344,257618,20493,298337,3392,623409,52109,255059,264093,56256,122049,117309,922437,871548,9535,61,249443,1943335,28603,13575,4337,11963,332499,38215,166103,313304,5877,823001,291510,32948,0,587398,93629,555190
02-04-2021,4932,879867,16765,214374,257702,20512,298724,3392,623574,52165,255489,264221,56272,122124,117373,922907,877889,9538,61,249706,1948674,28614,13584,4342,11970,332611,38240,166263,313496,5886,823518,291699,32949,0,587661,93723,555491
02-05-2021,4932,880046,16765,214403,257914,20535,298987,3394,623714,52243,255914,264317,56320,122187,117420,923377,884542,9541,65,250005,1952187,28625,13593,4345,11970,332733,38267,166477,313669,5893,824024,291846,32950,0,587984,93824,555788
02-06-2021,4932,880179,16767,214423,257971,20565,299284,3395,623865,52299,256315,264429,56371,122275,117474,923811,890720,9542,65,250320,1953926,28636,13596,4350,11975,332842,38299,166643,313819,5898,824527,292032,32950,0,588148,93877,556081
02-07-2021,4932,880261,16767,214447,258221,20598,299494,3395,624044,52347,256670,264519,56448,122335,117508,924304,896668,9545,65,250537,1955548,28654,13601,4350,11975,332948,38326,166828,313957,5905,825025,292229,32953,0,588818,93913,556370
02-08-2021,4932,880363,16770,214473,258771,20623,299856,3396,624182,52432,257120,264608,56483,122415,117539,924654,902627,9552,76,250727,1958971,28672,13604,4353,11988,333031,38354,167073,314050,5908,825520,292415,32955,0,589322,94057,556649
02-09-2021,4932,880478,16771,214490,259074,20644,300078,3396,624326,52530,257473,264713,56551,122470,117574,925167,909102,9569,93,250946,1961525,28687,13608,4358,11990,333139,38391,167285,314175,5912,826011,292578,32955,0,589565,94127,556925
02-10-2021,4932,880599,16771,214507,259234,20670,300390,3396,624326,52594,257968,264820,56600,122502,117616,925489,914847,9572,118,251121,1963946,28726,13612,4359,11993,333220,38423,167465,314264,5916,826504,292696,32957,0,589771,94240,557208
02-11-2021,4932,880678,16771,214530,259347,20700,301238,3396,624592,52653,258270,264901,56630,122542,117669,925829,920539,9580,119,251320,1970053,28729,13617,4361,11998,333280,38445,167652,314438,5916,826994,292848,32959,0,589882,94328,557494
02-12-2021,4934,880784,16771,214542,259433,20717,301648,3396,624728,52780,258551,265015,56647,122626,117720,926234,925871,9583,119,251538,1972475,28737,13620,4363,12011,333351,38476,167814,314523,5920,827480,293033,32960,0,590071,94396,557758
02-13-2021,4938,880855,16772,214570,259513,20752,301904,3396,624866,52831,258834,265085,56685,122703,117749,926664,931706,9586,134,251765,1974248,28744,13623,4363,12019,333451,38500,168035,314630,5922,827962,293210,32960,0,590292,94449,558015
02-14-2021,4938,880972,16773,214585,259591,20765,302069,3396,625024,52910,259104,265155,56817,122768,117773,927150,936398,9592,136,251970,1975603,28748,13645,4366,12028,333554,38533,168239,314733,5927,828441,293379,32960,0,590448,94453,558277
02-15-2021,4938,881041,16774,214601,259670,20789,302557,3396,625158,52969,259384,265212,56851,122837,117806,927580,941471,9595,143,252164,1978708,28755,13666,4367,12043,333637,38574,168456,314859,5929,828918,293540,32960,0,590570,94572,558535
02-16-2021,4943,881181,16774,214615,259748,20813,302935,3396,625268,53035,259655,265381,56898,122883,117850,927924,946910,9601,158,252385,1981408,28757,13696,4368,12059,333700,38617,168654,315027,5930,829388,293690,32960,0,590787,94674,558790
02-17-2021,4944,881238,16774,214628,259830,20832,303137,3396,625343,53074,259928,265455,56948,122939,117889,928461,951742,9604,164,252628,1985261,28759,13719,4369,12064,333788,38644,168833,315135,5932,829850,293791,32961,0,591013,94733,559039
02-18-2021,4944,881292,16775,214639,259898,20854,303415,3396,625496,53125,260198,265549,57017,122992,117926,928767,956935,9605,167,252821,1987804,28769,13743,4372,12071,333888,38667,169002,315212,5933,830320,293940,32961,0,591194,94772,559282
02-19-2021,4948,881369,16775,214658,259973,20867,303637,3396,625653,53181,260475,265643,57052,123059,117977,929058,961789,9614,181,253071,1989963,28772,13765,4373,12080,333980,38701,169216,315310,5938,830787,294097,32961,0,591359,94850,559520
02-20-2021,4949,881439,16775,214676,260030,20879,303835,3396,625832,53243,260745,265751,57120,123129,118022,929447,967630,9616,192,253284,1992530,28776,13778,4377,12082,334053,38719,169480,315376,5940,831246,294243,32961,0,591559,94850,559755
02-21-2021,4949,881511,16775,214694,260088,20890,303973,3396,625929,53287,261009,265827,57156,123192,118058,929800,971975,9617,204,253522,1994947,28784,13782,4377,12088,334107,38737,169686,315513,5945,831706,294386,32962,0,591700,94850,559988
02-22-2021,4949,881582,16775,214712,260147,20908,304355,3396,626086,53340,261281,265920,57181,123236,118103,930087,977012,9620,215,253763,1999982,28818,13784,4379,12089,334166,38763,169911,315635,5948,832167,294537,32962,0,591787,94850,560219
02-23-2021,4949,881666,16776,214732,260218,20923,304647,3398,626261,53381,261575,266017,57210,123298,118154,930465,981835,9621,236,253963,2005851,28834,13787,4379,12089,334243,38784,170187,315722,5950,832620,294683,32962,0,591989,94850,560447
02-24-2021,4950,881732,16776,214757,260310,20940,304956,3398,626331,53416,261871,266099,57233,123367,118201,930778,987720,9624,236,254186,2008623,28836,13792,4380,12093,334333,38801,170435,315812,5950,833089,294782,32984,0,592192,94850,560668
02-25-2021,4952,881806,16777,214770,260401,20960,305214,3398,626519,53449,262172,266166,57260,123426,118241,931725,992372,9628,244,254387,2012367,28840,13793,4382,12094,334400,38814,170713,315936,5955,833560,294911,32984,0,592327,94850,560887
02-26-2021,4952,881877,16777,214792,260493,20986,305524,3400,626712,53490,262487,266264,57287,123527,118284,932367,996514,9632,252,254633,2017303,28850,13794,4386,12098,334463,38836,170968,316061,5955,834043,295059,32984,0,592441,94850,561110
02-27-2021,4952,881963,16777,214815,260564,21011,305819,3400,626876,53540,262815,266358,57311,123599,118325,932747,1001164,9634,260,254874,2020951,28854,13796,4388,12098,334519,38852,171336,316139,5958,834534,295222,32985,0,592556,94850,561327
02-28-2021,4952,882029,16780,214830,260594,21037,305951,3400,627044,53585,263116,266461,57332,123661,118365,933097,1005497,9635,261,255117,2024704,28867,13797,4388,12102,334571,38872,171712,316241,5964,835024,295387,32987,0,592699,94850,561543
03-01-2021,4952,882080,16780,214846,260645,21056,306094,3400,627149,53647,263475,266612,57347,123717,118411,933421,1008972,9643,268,255336,2030458,28871,13798,4396,12102,334647,38888,172106,316364,5965,835506,295544,32987,0,592803,94880,561755
03-02-2021,4952,882137,16780,214860,260687,21080,306352,3400,627227,53695,263837,266725,57367,123811,118449,933730,1012484,9645,269,255595,2036790,28876,13803,4397,12102,334703,38920,172480,316430,5975,835979,295707,32989,0,592901,94946,561964
03-03-2021,4952,882219,16780,214879,260737,21104,306490,3400,627423,53737,264195,266843,57386,123860,118505,934143,1016515,9649,285,255888,2043349,28878,13804,4398,12102,334767,38940,172845,316515,5986,836473,295821,32998,0,593035,94979,562195
03-04-2021,4953,882275,16780,214894,260777,21140,306693,3400,627566,53775,264564,266992,57406,123930,118552,934639,1020671,9651,309,256116,2049484,28878,13805,4400,12104,334838,38959,173230,316631,5987,836963,295970,33001,0,593149,95000,562412
03-05-2021,4954,882369,16780,214914,260821,21174,307138,3400,627797,53817,264969,267116,57428,124002,118601,935066,1024309,9654,309,256424,2055951,28880,13806,4404,12104,334902,38979,173630,316750,5987,837525,296166,33002,0,593288,95035,562675
03-06-2021,4955,882462,16780,214930,260849,21208,307522,3402,628117,53862,265372,267261,57473,124089,118665,935421,1027826,9656,313,256819,2062031,28884,13810,4409,12105,334990,39000,174274,316864,5988,838085,296373,33003,0,593704,95073,562945
03-07-2021,4955,882520,16780,214947,260899,21253,307642,3402,628377,53922,265831,267433,57507,124190,118703,935772,1031865,9657,327,257166,2068044,28890,13811,4410,12106,335080,39022,174967,316988,5989,838606,296562,33003,0,593895,95095,563182
03-08-2021,4957,882581,16780,214964,260942,21316,307862,3402,628686,54032,266313,267610,57580,124280,118747,936250,1034895,9659,329,257560,2077112,28894,13813,4412,12107,335168,39041,175659,317039,5989,839138,296740,33003,0,594008,95123,563403
03-09-2021,4958,882670,16780,214979,260975,21368,308143,3404,628920,54073,266766,267762,57616,124367,118787,936616,1039281,9662,341,257942,2089294,28895,13815,4415,12108,335250,39060,176164,317138,5990,839648,296916,33010,0,594109,95223,563601
03-10-2021,4960,882763,16780,214997,261013,21416,308269,3404,629199,54130,267250,267942,57745,124421,118823,936947,1043473,9669,355,258251,2099207,28897,13816,4415,12116,335322,39083,176660,317257,5994,840180,297032,33016,0,594219,95268,563857
03-11-2021,4960,882841,16780,215023,261037,21481,308452,3404,629485,54169,267701,268144,57774,124498,118863,937383,1047226,9669,374,258598,2106400,28900,13817,4416,12116,335408,39108,177280,317350,5994,840723,297195,33017,0,594308,95294,564115
03-12-2021,4961,882981,16780,215041,261064,21539,308854,3405,629841,54209,268196,268397,57818,124578,118922,937898,1050603,9686,380,258958,2117744,28907,13818,4416,12120,335499,39128,178271,317487,5994,841250,297363,33026,0,594396,95362,564368
03-13-2021,4964,883113,16781,215063,261092,21586,309198,3405,630143,54279,268775,268672,57848,124680,118959,938890,1053859,9686,394,259454,2125211,28911,13818,4416,12120,335569,39154,179295,317601,6002,841762,297515,33026,0,594550,95469,564637
03-14-2021,4964,883277,16781,215080,261136,21650,309433,3405,630493,54362,269361,268968,57909,124746,118987,939499,1057097,9686,400,259967,2134072,28914,13820,4416,12120,335660,39169,180133,317726,6003,842309,297681,33029,0,594693,95494,564912
03-15-2021,4966,883380,16783,215106,261171,21720,309979,3407,630799,54424,269955,269268,57983,124823,119046,939928,1060560,9688,416,260477,2144743,28916,13820,4417,12120,335730,39186,181532,317858,6008,842862,297851,33029,0,594855,95581,565156
