Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/State,Amazonas,Antioquia,Arauca,Atlantico,Bolivar,Boyaca,Caldas,Capital District,Caqueta,Casanare,Cauca,Cesar,Choco,Cordoba,Cundinamarca,Guainia,Guaviare,Huila,La Guajira,Magdalena,Meta,Narino,Norte de Santander,Putumayo,Quindio,Risaralda,San Andres y Providencia,Santander,Sucre,Tolima,Unknown,Valle del Cauca,Vaupes,Vichada
10-27-2020,2746,144683,2708,66593,30824,10881,9418,284957,9741,3789,11202,22420,3889,23371,37430,1083,1246,18239,8791,15418,20033,19150,18158,3783,7139,14589,1744,35656,14232,15741,0,71476,995,757
10-28-2020,2748,146756,2758,66785,30927,11104,9797,286402,9841,3943,11330,22618,3895,23413,37824,1089,1266,18662,8829,15479,20336,19300,18411,3794,7479,14885,1756,36071,14261,16131,0,72226,999,759
10-29-2020,2748,146756,2758,66785,30927,11104,9797,286402,9841,3943,11330,22618,3895,23413,37824,1089,1266,18662,8829,15479,20336,19300,18411,3794,7479,14885,1756,36071,14261,16131,8474,72226,999,759
10-30-2020,2763,149756,2839,66892,31032,11361,10150,287127,9894,4129,11430,22812,3900,23459,38102,1092,1297,18954,8883,15526,20602,19300,18623,3816,7721,15111,1771,36403,14292,16415,-854405,73041,1016,766
10-31-2020,2773,154986,2936,67249,31211,11941,10870,291598,10032,4279,11600,23177,3915,23567,38697,1098,1325,19664,9014,15627,20984,19300,18976,3841,8218,15515,1791,37101,14352,17034,0,74460,1027,769
11-01-2020,2776,156116,2988,67478,31487,12216,11285,292242,10136,4348,11729,23455,3922,23719,39124,1102,1340,20329,9239,15720,21412,19300,19214,3976,8544,15734,1796,37609,14395,17609,0,75216,1045,770
11-02-2020,2778,158080,3013,67629,31598,12419,11626,294061,10183,4385,11838,23508,3933,23753,39443,1103,1362,20726,9282,15784,21610,19849,19371,3987,8810,15912,1800,37942,14415,17974,0,75805,1045,772
11-03-2020,2785,160459,3031,67815,31864,12613,12010,294790,10302,4466,11936,23718,3939,23877,39759,1119,1399,21244,9415,15830,22100,20010,19554,4026,9108,16230,1810,38253,14428,18206,0,75962,1045,774
11-04-2020,2790,161726,3085,67997,31925,12836,12318,297251,10336,4548,12027,23808,3941,23907,40023,1122,1420,21532,9441,15929,22207,20109,19695,4034,9318,16377,1818,38611,14479,18795,0,76967,1048,782
11-05-2020,2792,163000,3098,68219,32042,13064,12567,301106,10382,4611,12092,24152,3946,23961,40355,1124,1445,21797,9537,15985,22335,20157,19895,4043,9516,16464,1822,38885,14499,19079,0,77340,1048,808
11-06-2020,2797,164834,3130,68388,32202,13504,12920,302972,10458,4714,12220,24280,3953,24015,40664,1130,1470,22217,9597,16042,22517,20321,20154,4062,9820,16737,1840,39236,14535,19467,0,78206,1046,815
11-07-2020,2800,167103,3168,68573,32321,13849,13391,303891,10536,4826,12333,24457,3972,24039,40979,1130,1481,22678,9641,16108,22679,20552,20423,4086,10086,16998,1853,39930,14561,19787,0,78983,1052,816
11-08-2020,2804,169080,3200,68863,32455,14182,13871,304855,10661,4924,12443,24617,3985,24304,41325,1130,1484,23066,9687,16169,22925,20732,20731,4096,10322,17160,1857,40356,14801,20227,0,79898,1055,817
11-09-2020,2814,171278,3242,69169,32612,14446,14369,304856,10742,5032,12575,24870,3991,24406,41686,1135,1506,23494,9845,16276,23206,20986,21098,4126,10850,17397,1863,40865,14842,20585,0,80983,1056,816
11-10-2020,2816,172339,3267,69396,15780,14672,14688,311652,10863,5122,12663,25100,4001,24450,41992,1137,1521,23798,9903,16334,23354,21071,21311,4152,11058,17576,1871,41145,14884,20948,0,20119,1056,827
11-11-2020,2819,174100,3305,69658,32849,15080,15466,314751,10947,5212,12796,25177,4006,24581,42365,1140,1532,24195,9944,16472,23529,21266,21553,4169,11374,17789,1873,41508,14907,21316,0,82857,1059,828
11-12-2020,2827,176661,3362,69911,33010,15568,16105,316563,11006,5304,12943,25316,4021,24627,42782,1140,1573,24605,10001,16542,23732,21497,21868,4202,11691,18090,1882,42000,14962,21797,1,84196,1075,831
11-13-2020,2827,176661,3362,69911,33010,15568,16105,316563,11006,5304,12943,25316,4021,24627,42782,1140,1573,24605,10001,16542,23732,21497,21868,4202,11691,18090,1882,42000,14962,21797,7650,84196,1075,831
11-14-2020,2838,178186,3424,70071,33101,15953,16511,318012,11077,5376,13060,25377,4035,24669,43014,1140,1590,24793,10044,16596,23900,21691,22112,4217,11890,18327,1888,42307,14998,22015,8236,85219,1077,832
11-15-2020,2849,181026,3479,70419,33456,16388,17297,321548,11243,5453,13212,25600,4073,24835,43754,1142,1616,25581,10121,16865,24126,21832,22419,4249,12493,18652,1899,43006,15055,22674,0,86676,1083,835
11-16-2020,2852,182429,3494,70586,33632,16602,17611,322262,11317,5495,13278,25696,4128,24884,44012,1142,1619,25821,10198,17009,24332,21929,22690,4265,12743,18792,1909,43349,15084,23223,0,87548,1091,845
11-17-2020,2859,183524,3503,70813,33802,16758,18029,323887,11432,5545,13380,25755,4133,24902,44354,1143,1643,26058,10246,17077,24587,22024,22802,4293,12930,18984,1912,43643,15103,23619,0,88217,1091,854
11-18-2020,2879,184683,3535,70941,33868,16950,18338,325176,11491,5596,13436,25782,4139,24973,44645,1143,1650,26236,10267,17132,24737,22139,23025,4312,13193,19156,1914,43948,15123,23968,0,88864,1091,854
11-19-2020,2890,186116,3557,71120,33982,17221,18857,326296,11562,5657,13535,25886,4145,25043,44941,1145,1664,26445,10295,17188,24868,22274,23221,4321,13419,19369,1924,44318,15151,24122,0,89907,1095,859
11-20-2020,2913,187209,3572,71294,34078,17471,19208,327529,11615,5746,13617,25977,4177,25128,45164,1149,1676,26549,10323,17245,25047,22363,23415,4337,13636,19540,1927,44617,15172,24266,0,90663,1095,863
11-21-2020,2945,188397,3580,71438,34180,17702,19513,328719,11637,5777,13706,26106,4187,25169,45466,1149,1681,26868,10387,17314,25189,22443,23626,4354,13823,19677,1932,44869,15184,24490,0,91457,1095,863
11-22-2020,2945,189418,3604,71590,34408,17844,19723,329989,11679,5799,13796,26177,4194,25242,45783,1161,1689,27045,10450,17424,25284,22496,23803,4365,13950,19804,1935,45153,15255,24746,0,92222,1095,864
11-23-2020,2969,190493,3630,71772,34571,18047,20022,332620,11761,5865,13877,26251,4196,25296,46089,1162,1705,27183,10498,17518,25565,22632,23986,4381,14160,19956,1940,45537,15274,24949,0,93030,1096,866
11-24-2020,2969,191314,3640,71971,34760,18235,20216,337189,11789,5919,13911,26344,4202,25317,46398,1162,1711,27352,10570,17670,25661,22732,24190,4398,14271,20117,1939,45733,15294,25387,0,93533,1097,866
11-25-2020,2994,192692,3691,72172,34898,18475,20590,339032,11857,5959,13975,26413,4205,25356,46659,1162,1719,27450,10591,17758,25738,22811,24393,4401,14439,20287,1951,45987,15309,25521,0,94511,1097,866
11-26-2020,2999,193808,3721,72342,35051,18727,20864,341048,11889,6038,14050,26516,4206,25396,46928,1163,1737,27558,10632,17826,25918,22881,24659,4418,14576,20442,1988,46279,15331,25688,0,95110,1098,866
11-27-2020,3002,195105,3751,72532,35181,19071,21263,342957,11934,6091,14137,26618,4207,25443,47231,1163,1751,27719,10678,17907,26102,22977,24915,4432,14796,20627,1996,46657,15347,25962,0,95980,1099,868
11-28-2020,3007,197283,3773,72753,35405,19319,21580,343622,11999,6129,14210,26737,4232,25494,47644,1165,1758,27861,10760,18041,26245,23118,25196,4461,15051,20838,2001,47048,15368,26340,0,96794,1100,872
11-29-2020,3007,198556,3784,73023,35813,19519,21806,344495,12068,6199,14276,26876,4244,25552,48117,1168,1765,28098,10858,18223,26468,23235,25515,4480,15247,21030,2004,47455,15392,26920,0,97279,1100,880
11-30-2020,3008,199617,3794,73195,36023,19621,21974,345646,12112,6240,14337,26972,4252,25590,48460,1168,1770,28254,10937,18324,26597,23317,25729,4496,15386,21150,2008,47749,15401,27245,0,98136,1101,880
12-01-2020,3010,200546,3796,73415,36424,19776,22274,347323,12173,6456,14359,27156,4256,25614,48781,1170,1774,28469,11004,18438,26823,23389,26060,4519,15587,21412,2008,48041,15440,27707,0,98445,1101,901
12-02-2020,3010,201530,3819,73719,36631,20068,22603,349300,12213,6482,14428,27298,4268,25666,49215,1171,1791,28688,11081,18590,26962,23487,26359,4534,15742,21635,2015,48412,15481,28001,0,99433,1101,902
12-03-2020,3018,202397,3833,73947,37059,20306,22972,351110,12247,6529,14490,27517,4277,25765,49591,1175,1793,28825,11193,18674,27078,23619,26570,4538,15920,21770,2043,48885,15500,28243,0,100220,1101,910
12-04-2020,3019,203304,3857,74209,37359,20511,23237,353596,12293,6571,14551,27620,4281,25784,49844,1178,1794,28953,11253,18772,27278,23769,26856,4564,16138,22025,2063,49282,15571,28431,0,101014,1101,912
12-05-2020,3020,204197,3881,74591,37696,20745,23673,355747,12351,6629,14661,27737,4287,25811,50273,1183,1797,29061,11368,18973,27459,23868,27153,4596,16437,22289,2086,49845,15596,28846,0,101831,1102,913
12-06-2020,3021,205012,3902,74859,38067,20923,23981,358054,12391,6791,14696,27823,4296,25847,50601,1183,1807,29166,11460,19134,27605,23977,27551,4607,16559,22475,2096,50139,15627,29162,0,102582,1103,913
12-07-2020,3023,205901,3925,75202,38585,21147,24268,361727,12443,6848,14783,27974,4302,25886,50924,1184,1814,29383,11554,19270,27921,24095,27909,4634,16752,22716,2110,50506,15646,29666,0,103481,1102,914
12-08-2020,3027,208098,3958,75682,38969,21475,24764,362670,12502,6940,14900,28125,4309,25958,51470,1186,1818,29551,11634,19454,28135,24298,28396,4675,17115,23036,2159,51046,15688,30133,0,105130,1102,923
12-09-2020,3029,209118,3974,75961,39285,21654,25021,366092,12553,6996,14981,28214,4309,25986,51783,1186,1819,29635,11651,19599,28222,24404,28721,4692,17268,23303,2203,51323,15705,30313,0,106538,1104,955
12-10-2020,3031,210318,3984,76319,39686,21842,25277,368298,12601,7121,15044,28300,4324,26027,52245,1188,1823,29736,11754,19717,28385,24547,29022,4708,17444,23574,2215,51793,15735,30838,0,107396,1104,1024
12-11-2020,3033,211713,4003,76720,40071,21979,25480,370274,12640,7177,15108,28426,4332,26085,52530,1190,1834,29831,11790,19841,28483,24721,29329,4716,17613,23755,2238,52143,15754,31042,0,108319,1104,1025
12-12-2020,3033,213115,4042,76967,40277,22111,25594,371802,12664,7192,15167,28544,4344,26096,52770,1190,1837,29909,11842,19909,28539,24791,29546,4726,17718,23893,2244,52404,15768,31157,0,109095,1106,1033
12-13-2020,3034,214344,4055,77110,40416,22259,25685,372955,12670,7205,15201,28560,4346,26073,52940,1190,1835,29965,11850,19939,28587,24840,29713,4730,17801,24029,2255,52532,15766,31286,0,109519,1106,1040
12-14-2020,3036,215702,4061,77325,40697,22416,25877,374434,12713,7232,15265,28644,4352,26094,53261,1192,1835,30063,11904,20033,28655,24972,29980,4746,17931,24231,2262,52865,15780,31454,0,110311,1106,1040
12-15-2020,3038,216853,4078,77895,40970,22585,26113,375519,12787,7261,15347,28715,4355,26109,53723,1193,1836,30153,11933,20126,28804,25076,30269,4767,18121,24523,2271,53245,15799,31886,0,110932,1107,1041
12-16-2020,3040,217585,4093,78230,41412,22809,26383,377320,12822,7332,15424,28824,4360,26148,54080,1194,1841,30262,11997,20268,28998,25229,30650,4796,18310,24815,2281,53661,15836,32193,0,111820,1107,1046
12-17-2020,3043,218185,4098,78640,41742,22922,26540,380449,12837,7386,15443,29071,4375,26162,54352,1194,1842,30364,12058,20366,29190,25302,30926,4816,18420,25039,2284,53963,15858,32629,0,112150,1107,1066
12-18-2020,3045,219198,4120,79246,42277,23186,26839,382301,12906,7422,15579,29178,4384,26234,54936,1195,1846,30536,12126,20528,29381,25516,31343,4845,18679,25490,2306,54521,15911,33099,0,113675,1107,1066
12-19-2020,3046,220055,4132,79884,42883,23381,27019,384310,12941,7455,15652,29268,4404,26281,55373,1196,1845,30693,12216,20665,29564,25729,31790,4877,18868,25811,2311,55003,15936,33497,0,114281,1108,1069
12-20-2020,3047,222364,4144,80462,43679,23556,27159,387056,12990,7496,15722,29368,4413,26327,55850,1197,1849,30861,12299,20796,29808,25865,32086,4892,19069,26151,2311,55363,15955,34079,0,114931,1113,1074
12-21-2020,3049,222831,4156,81006,44357,23819,27363,389778,13065,7566,15792,29494,4436,26385,56266,1199,1852,31005,12362,21023,30015,26009,32482,4913,19264,26456,2320,55772,15979,34661,0,115478,1113,1074
12-22-2020,3050,225699,4163,81527,44827,24027,27594,393400,13109,7593,15819,29592,4446,26394,56661,1199,1865,31112,12462,21151,30234,26190,32993,4947,19410,26822,2322,56143,16004,35425,0,116001,1113,1080
12-23-2020,3057,228226,4173,82198,45528,24159,27749,394923,13166,7625,15911,29809,4454,26475,57125,1200,1866,31263,12546,21283,30433,26333,33222,4990,19620,27162,2324,56494,16024,35958,1,116674,1113,1084
12-24-2020,3059,230130,4191,82773,45950,24385,28068,399073,13236,7710,16023,29904,4472,26535,57664,1201,1869,31446,12614,21489,30656,26589,33638,5014,19984,27616,2334,56975,16055,36437,0,118009,1113,1104
12-25-2020,3069,232143,4217,83557,46535,24673,28394,401986,13331,7769,16153,30089,4486,27247,58323,1204,1874,31664,12698,21792,30923,26848,34024,5052,20195,28056,2345,57566,16082,37235,1,118960,1114,1104
12-26-2020,3076,233897,4228,84259,47037,24884,28677,406471,13408,7832,16256,30303,4494,27300,58807,1204,1882,31854,12787,22037,31182,27037,34325,5086,20422,28438,2349,58048,16122,37938,0,120178,1115,1108
12-27-2020,3080,235776,4235,85019,47699,25150,28962,409088,13480,7895,16365,30439,4496,27352,59327,1203,1886,32012,12865,22232,31408,27220,34685,5199,20737,28936,2354,58559,16147,38664,0,121281,1115,1109
12-28-2020,3084,238876,4256,85944,48075,25525,29299,410073,13552,7978,16548,30574,4515,27391,60077,1203,1890,32194,12915,22418,31609,27549,35216,5258,21089,29575,2366,59243,16195,39542,0,122785,1116,1111
12-29-2020,3084,240568,4260,86164,48469,25716,29452,417866,13600,8008,16612,30625,4546,27409,60535,1203,1894,32408,12980,22564,31787,27772,35567,5281,21190,29826,2372,59695,16223,40118,0,122990,1118,1115
12-30-2020,3088,241962,4279,86893,48876,26022,29848,421935,13652,8079,16759,30729,4591,27462,61252,1203,1897,32627,13035,22736,31936,28233,36123,5312,21499,30450,2383,60337,16335,40648,0,124756,1119,1124
12-31-2020,3097,243989,4292,87316,49102,26190,30022,425697,13684,8118,16829,30801,4599,27485,61645,1204,1900,32796,13084,22810,32037,28389,36355,5340,21664,30759,2387,60674,16355,40908,0,126646,1120,1125
01-01-2021,3102,245839,4300,87898,49335,26406,30213,430079,13707,8169,16984,30947,4613,27564,62249,1204,1907,32925,13119,22950,32218,28571,36640,5349,21856,31061,2391,61143,16392,41274,0,127897,1120,1126
01-02-2021,3105,247884,4307,88298,49541,26540,30346,433529,13732,8210,17093,31028,4652,27580,62594,1205,1909,33029,13156,23012,32317,28739,36962,5369,22028,31352,2398,61487,16410,41571,0,129343,1121,1126
01-03-2021,3114,250414,4313,88714,50075,26943,30444,436247,13786,8270,17210,31159,4659,27620,63172,1205,1911,33184,13231,23117,32605,29199,37235,5419,22165,31652,2401,62061,16459,42191,0,129924,1121,1133
01-04-2021,3125,251376,4325,89432,50484,27272,30799,437368,13830,8331,17481,31242,4682,27639,63967,1205,1914,33405,13269,23237,32798,29698,37684,5453,22467,32350,2402,62672,16496,42580,0,130939,1124,1133
01-05-2021,3126,251373,4340,89842,50687,27462,31066,440366,13858,8382,17592,31284,4687,27653,64305,1206,1916,33533,13290,23315,32869,29906,37860,5474,22610,32612,2404,62961,16518,42750,0,131506,1124,1133
01-06-2021,3127,254076,4354,90101,50847,27587,31150,445357,13879,8404,17642,31335,4691,27677,64572,1207,1916,33664,13323,23359,32946,30038,38020,5520,22690,32830,2408,63213,16521,42903,0,131964,1124,1133
01-07-2021,3136,257289,4364,90664,51197,27777,31367,447874,13905,8454,17817,31398,4717,27760,65093,1207,1920,33823,13348,23462,33105,30238,38259,5530,22899,33254,2416,63653,16540,43323,0,132237,1125,1134
01-08-2021,3141,257295,4390,91184,51923,28264,31750,453954,13943,8616,17990,31715,4751,27888,66361,1209,1935,34146,13425,23703,33504,31465,38659,5590,23181,33814,2419,64300,16611,44541,0,133231,1126,1136
01-09-2021,3155,257254,4406,91985,52331,28694,32172,457733,13982,8703,18152,31868,4779,27951,67396,1209,1942,34504,13474,23834,33745,31930,39127,5661,23457,34337,2426,64965,16651,45263,0,134213,1125,1140
01-10-2021,3172,261307,4436,92543,52637,29002,32516,459060,14019,8774,18324,31938,4799,27991,68017,1211,1946,34759,13508,23960,33931,32264,39322,5727,23653,34715,2430,65422,16688,45649,0,135031,1125,1143
01-11-2021,3179,264267,4442,93015,53046,29356,32697,461805,14055,8835,18412,32026,4826,28098,68966,1212,1950,35032,13548,24081,34159,32559,39597,5742,23779,34927,2432,65728,16730,46353,0,135492,1125,1143
01-12-2021,3181,264277,4460,93662,53570,29947,33081,467394,14170,8923,18576,32200,4856,28190,69918,1214,1957,35410,13627,24303,34427,32961,40061,5795,24046,35509,2440,66358,16821,47074,0,136214,1125,1145
01-13-2021,3187,264464,4473,95002,54479,30582,33643,471883,14298,9016,18865,32576,4879,28345,71367,1214,1982,35786,13768,24658,34818,33519,40494,5822,24444,36192,2445,67471,16919,48604,0,137536,1126,1146
01-14-2021,3195,271539,4480,95314,54847,30796,33842,479361,14327,9070,18939,32658,4901,28384,71985,1214,1984,36024,13799,24792,34922,33811,40609,5842,24517,36386,2448,67651,16937,49086,0,137903,1126,1146
01-15-2021,3209,271825,4502,96041,55150,31172,34196,485605,14393,9160,19287,32829,4943,28413,73098,1215,1998,36420,13833,24916,35205,34221,40905,5886,24815,36816,2457,68373,16959,49631,0,138712,1126,1146
01-16-2021,3218,275321,4510,96641,55380,31372,34506,490332,14410,9229,19459,32923,4960,28454,73637,1216,2001,36662,13845,24985,35333,34462,41045,5906,24948,37029,2461,68780,16978,49921,0,139727,1126,1147
01-17-2021,3224,282215,4525,97276,55600,31571,34774,493451,14447,9309,19637,33456,4977,28533,74178,1216,2009,36928,13856,25082,35458,34862,41190,5955,25123,37270,2463,69765,17005,50214,0,141791,1126,1147
01-18-2021,3266,284051,4581,98239,56205,32225,35473,503530,14681,9438,20287,33804,5010,28701,75657,1217,2014,37577,14071,25399,35869,35825,41473,6027,25447,37861,2466,70604,17174,50928,0,142847,1126,1149
01-19-2021,3288,285463,4617,99071,56643,32870,36197,507840,14789,9596,20581,34047,5044,28847,77098,1218,2026,38125,14152,25667,36152,36436,41828,6094,25732,38278,2472,71292,17258,51555,0,143374,1126,1159
01-20-2021,3291,287726,4666,99737,56950,33348,36706,514232,14816,9683,20780,34209,5076,28931,77691,1219,2031,38414,14176,25798,36240,36829,41969,6139,25940,38557,2477,71763,17300,51779,0,145410,1126,1161
01-21-2021,3303,287831,4701,101081,57766,33873,37166,519329,14867,9781,21096,34457,5104,29011,78999,1222,2036,39038,14234,26063,36666,37498,42148,6219,26160,38844,2486,72399,17369,52450,0,145649,1126,1162
01-22-2021,3319,288853,4719,101706,58107,34384,37662,520853,14911,9872,21336,34659,5192,29110,79630,1225,2039,39308,14260,26264,36783,38009,42288,6255,26333,39104,2499,72828,17522,52785,0,147447,1126,1164
01-23-2021,3318,293282,4719,101682,58105,34381,37659,524480,14910,9871,21335,34657,5192,29110,81083,1225,2039,39302,14259,26263,36779,38001,42283,6249,26328,39101,2499,72816,17520,52778,0,148793,1126,1164
01-24-2021,3323,294787,4733,101832,58265,34734,37893,527286,14961,9953,21502,34780,5231,29175,81814,1226,2040,39608,14288,26374,36956,38267,42462,6277,26470,39268,2502,73286,17562,53194,0,149829,1126,1164
01-25-2021,3337,294897,4780,102876,58723,35145,38367,536064,15002,10009,21851,34919,5271,29261,82665,1229,2046,40134,14334,26594,37239,38733,42702,6308,26724,39550,2503,73887,17618,53942,0,150194,1126,1164
01-26-2021,3337,294897,4780,102876,58723,35145,38367,536064,15002,10009,21851,34919,5271,29261,82665,1229,2046,40134,14334,26594,37239,38733,42702,6308,26724,39550,2503,73887,17618,53942,15710,150194,1126,1164
01-27-2021,3384,296918,4841,104739,59772,36227,39403,543945,15178,10231,22510,35289,5398,29620,84441,1229,2063,41414,14479,27020,37908,40194,43291,6458,27313,40544,2523,75397,17801,56090,0,152118,1126,1177
01-28-2021,3414,298606,4866,105713,60247,36630,39825,546658,15267,10333,22771,35517,5501,29858,86140,1233,2074,41822,14528,27175,38170,40868,43556,6525,27580,40768,2530,75795,17879,56749,0,153479,1126,1181
01-29-2021,3445,300711,4915,106545,60670,37275,40306,549710,15357,10446,23000,35664,5618,30068,87123,1237,2079,42339,14573,27389,38385,41423,44019,6605,27848,41144,2539,76238,17987,57527,0,155292,1131,1183
01-30-2021,3462,302194,4939,107407,60930,37742,40634,555981,15373,10526,23205,35806,5662,30225,87893,1238,2084,42724,14625,27551,38592,41710,44170,6636,28007,41388,2544,76477,18068,57929,0,156360,1132,1187
01-31-2021,3481,303994,4949,107957,61161,38113,40863,562295,15389,10578,23373,35933,5699,30407,88575,1238,2094,43124,14648,27701,38733,42025,44332,6662,28115,41552,2547,76789,18113,58187,0,157368,1133,1194
02-01-2021,3484,306575,4971,108577,61300,38558,41188,569523,15409,10647,23535,36016,5744,30578,89171,1248,2100,43357,14681,27837,38829,42332,44611,6705,28219,41759,2550,77185,18173,58361,0,159122,1133,1196
02-02-2021,3572,310350,4987,109409,61576,38906,41464,571471,15437,10721,23933,36154,5762,30726,90010,1250,2103,43821,14715,27956,38976,42812,44794,6745,28372,42016,2558,77679,18208,58641,0,163889,1133,1196
02-03-2021,3614,312487,5010,110005,61872,39547,41868,577566,15529,10802,24202,36308,5857,30879,91008,1251,2103,44284,14794,28136,39147,43282,45122,6815,28518,42246,2562,78265,18282,59285,0,165947,1133,1232
02-04-2021,3661,313628,5034,110343,62173,39867,42040,582932,15554,10885,24305,36546,5953,31181,91746,1252,2110,44525,14859,28378,39279,43499,45252,6869,28645,42337,2566,78467,18334,59360,0,167159,1134,1262
02-05-2021,3701,313852,5067,110686,62348,40203,42208,586843,15579,10945,24385,36708,6045,31363,92465,1254,2112,44753,14913,28578,39413,43740,45379,6880,28779,42458,2569,79012,18445,59517,0,168343,1135,1263
