Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/State,Anhui,Beijing,Chongqing,Fujian,Gansu,Guangdong,Guangxi,Guizhou,Hainan,Hebei,Heilongjiang,Henan,Hong Kong,Hubei,Hunan,Inner Mongolia,Jiangsu,Jiangxi,Jilin,Liaoning,Macau,Ningxia,Qinghai,Shaanxi,Shandong,Shanghai,Shanxi,Sichuan,Tianjin,Tibet,Unknown,Xinjiang,Yunnan,Zhejiang
09-07-2020,991,935,584,387,170,1769,257,147,171,365,948,1276,4889,68139,1019,261,665,935,157,263,46,75,18,377,831,922,203,663,233,1,,902,201,1278
09-08-2020,991,935,584,387,170,1769,257,147,171,365,948,1276,4895,68139,1019,261,665,935,157,263,46,75,18,378,831,923,203,664,233,1,,902,201,1278
09-09-2020,991,935,584,387,170,1770,257,147,171,365,948,1276,4901,68139,1019,261,665,935,157,263,46,75,18,378,831,929,203,664,233,1,,902,201,1278
09-10-2020,991,935,584,387,170,1774,257,147,171,365,948,1276,4913,68139,1019,261,665,935,157,264,46,75,18,379,831,937,203,665,233,1,,902,201,1278
09-11-2020,991,935,584,388,170,1776,257,147,171,365,948,1276,4925,68139,1019,261,665,935,157,264,46,75,18,380,831,939,203,665,233,1,,902,201,1278
09-12-2020,991,935,584,388,170,1777,258,147,171,365,948,1277,4938,68139,1019,261,665,935,157,264,46,75,18,381,831,942,203,665,234,1,,902,201,1280
09-13-2020,991,935,584,390,170,1778,258,147,171,365,948,1277,4957,68139,1019,261,665,935,157,264,46,75,18,381,831,947,203,665,234,1,,902,203,1280
09-14-2020,991,935,584,390,170,1782,258,147,171,365,948,1277,4971,68139,1019,261,665,935,157,264,46,75,18,381,831,948,203,666,234,1,,902,204,1281
09-15-2020,991,935,584,392,170,1783,258,147,171,365,948,1277,4975,68139,1019,261,665,935,157,264,46,75,18,382,831,950,203,670,234,1,,902,205,1282
09-16-2020,991,935,584,392,170,1784,258,147,171,365,948,1278,4984,68139,1019,261,665,935,157,264,46,75,18,384,831,954,203,670,234,1,,902,206,1282
09-17-2020,991,935,584,393,170,1787,258,147,171,365,948,1278,4993,68139,1019,261,665,935,157,264,46,75,18,397,831,966,203,670,237,1,,902,206,1282
09-18-2020,991,935,584,394,170,1793,258,147,171,365,948,1278,4996,68139,1019,261,665,935,157,265,46,75,18,399,831,968,203,672,237,1,,902,206,1282
09-19-2020,991,935,584,395,170,1797,258,147,171,365,948,1279,5009,68139,1019,261,665,935,157,265,46,75,18,399,831,972,203,672,237,1,,902,206,1282
09-20-2020,991,935,584,396,170,1800,258,147,171,365,948,1279,5032,68139,1019,263,665,935,157,265,46,75,18,401,831,974,203,672,237,1,,902,208,1282
09-21-2020,991,935,584,396,170,1803,258,147,171,365,948,1279,5038,68139,1019,263,665,935,157,265,46,75,18,401,831,975,203,672,238,1,,902,209,1282
09-22-2020,991,935,584,396,170,1807,258,147,171,365,948,1280,5046,68139,1019,263,665,935,157,265,46,75,18,401,832,975,203,675,239,1,,902,209,1282
09-23-2020,991,935,584,396,170,1807,259,147,171,365,948,1280,5049,68139,1019,263,666,935,157,267,46,75,18,402,832,977,203,675,239,1,,902,209,1282
09-24-2020,991,936,584,396,170,1809,259,147,171,365,948,1280,5056,68139,1019,263,666,935,157,267,46,75,18,402,832,981,203,676,239,1,,902,209,1282
09-25-2020,991,936,584,397,170,1812,259,147,171,365,948,1280,5058,68139,1019,263,666,935,157,267,46,75,18,403,832,981,203,685,240,1,,902,209,1282
09-26-2020,991,936,584,401,170,1814,259,147,171,365,948,1280,5059,68139,1019,263,666,935,157,271,46,75,18,403,832,982,203,688,240,1,,902,209,1282
09-27-2020,991,936,584,403,170,1819,259,147,171,365,948,1280,5065,68139,1019,266,666,935,157,271,46,75,18,403,832,992,204,688,240,1,,902,209,1282
09-28-2020,991,936,584,404,170,1819,259,147,171,365,948,1280,5075,68139,1019,266,666,935,157,271,46,75,18,406,832,997,204,691,240,1,,902,209,1282
09-29-2020,991,936,584,409,170,1827,259,147,171,365,948,1281,5079,68139,1019,266,666,935,157,271,46,75,18,408,832,999,204,692,240,1,,902,209,1282
09-30-2020,991,936,584,409,170,1827,259,147,171,365,948,1281,5087,68139,1019,266,666,935,157,271,46,75,18,409,832,1006,204,693,240,1,,902,209,1282
10-01-2020,991,936,585,411,170,1831,259,147,171,365,948,1281,5097,68139,1019,266,666,935,157,271,46,75,18,410,832,1007,204,696,240,1,,902,209,1282
10-02-2020,991,936,585,411,170,1834,259,147,171,365,948,1281,5104,68139,1019,266,666,935,157,271,46,75,18,411,832,1011,204,698,240,1,,902,209,1282
10-03-2020,991,936,585,411,170,1840,260,147,171,365,948,1281,5108,68139,1019,266,666,935,157,271,46,75,18,413,832,1012,204,701,241,1,,902,211,1282
10-04-2020,991,936,585,413,170,1841,260,147,171,365,948,1281,5113,68139,1019,268,667,935,157,271,46,75,18,413,832,1022,205,704,241,1,,902,211,1282
10-05-2020,991,936,585,413,170,1846,260,147,171,365,948,1281,5124,68139,1019,268,667,935,157,271,46,75,18,414,832,1024,205,707,242,1,,902,211,1282
10-06-2020,991,936,585,413,170,1848,260,147,171,365,948,1281,5132,68139,1019,268,667,935,157,271,46,75,18,414,832,1025,206,710,242,1,,902,211,1282
10-07-2020,991,936,585,413,170,1848,260,147,171,365,948,1281,5143,68139,1019,268,667,935,157,271,46,75,18,414,832,1030,206,713,242,1,,902,211,1283
10-08-2020,991,936,585,414,170,1851,260,147,171,365,948,1281,5161,68139,1019,268,667,935,157,273,46,75,18,425,832,1036,206,713,242,1,,902,211,1283
10-09-2020,991,936,585,414,170,1852,260,147,171,365,948,1281,5169,68139,1019,268,667,935,157,275,46,75,18,428,832,1038,206,718,244,1,,902,211,1283
10-10-2020,991,936,585,415,170,1858,260,147,171,365,948,1281,5175,68139,1019,268,667,935,157,276,46,75,18,428,832,1048,206,721,244,1,,902,211,1283
10-11-2020,991,937,585,416,170,1861,260,147,171,367,948,1281,5182,68139,1019,269,667,935,157,280,46,75,18,428,838,1053,208,722,245,1,,902,211,1283
10-12-2020,991,937,585,416,170,1863,260,147,171,367,948,1281,5193,68139,1019,270,667,935,157,280,46,75,18,428,838,1056,208,723,245,1,,902,211,1283
10-13-2020,991,937,585,416,170,1869,260,147,171,367,948,1281,5201,68139,1019,270,667,935,157,280,46,75,18,431,844,1061,208,723,245,1,,902,211,1283
10-14-2020,991,937,585,416,170,1873,260,147,171,368,948,1281,5201,68139,1019,270,667,935,157,280,46,75,18,433,845,1064,208,723,245,1,,902,211,1283
10-15-2020,991,937,586,417,170,1875,260,147,171,368,948,1281,5213,68139,1019,275,669,935,157,280,46,75,18,433,845,1075,208,723,247,1,,902,211,1283
10-16-2020,991,937,586,417,170,1877,260,147,171,368,948,1281,5220,68139,1019,275,669,935,157,280,46,75,18,434,845,1080,208,724,251,1,,902,211,1283
10-17-2020,991,937,586,417,170,1881,260,147,171,368,948,1281,5237,68139,1019,275,669,935,157,280,46,75,18,436,845,1085,208,725,252,1,,902,211,1283
10-18-2020,991,937,586,417,170,1884,260,147,171,368,948,1281,5241,68139,1019,275,669,935,157,280,46,75,18,438,845,1090,209,725,254,1,,902,211,1283
10-19-2020,991,938,587,418,170,1889,260,147,171,368,948,1281,5256,68139,1019,275,670,935,157,280,46,75,18,438,845,1095,209,728,256,1,,902,211,1283
10-20-2020,991,938,587,419,170,1892,260,147,171,368,948,1283,5261,68139,1019,275,670,935,157,280,46,75,18,438,845,1097,209,731,256,1,,902,211,1283
10-21-2020,991,938,587,420,170,1895,260,147,171,368,948,1283,5269,68139,1019,275,670,935,157,280,46,75,18,438,845,1105,209,733,256,1,,902,211,1283
10-22-2020,991,938,589,427,170,1895,260,147,171,368,948,1283,5280,68139,1019,275,670,935,157,280,46,75,18,438,845,1114,209,733,256,1,,902,211,1283
10-23-2020,991,940,589,429,170,1904,260,147,171,368,948,1283,5284,68139,1019,275,670,935,157,280,46,75,18,444,845,1123,209,733,259,1,,902,211,1283
10-24-2020,991,940,589,429,170,1907,260,147,171,368,948,1283,5289,68139,1019,275,670,935,157,283,46,75,18,445,845,1128,211,733,260,1,,902,211,1283
10-25-2020,991,940,589,430,170,1908,260,147,171,369,948,1283,5295,68139,1019,277,670,935,157,283,46,75,18,444,845,1139,212,734,260,1,,902,211,1283
10-26-2020,991,941,589,431,170,1909,260,147,171,371,949,1283,5303,68139,1019,278,670,935,157,283,46,75,18,447,846,1142,212,736,260,1,,902,211,1283
10-27-2020,991,941,589,431,170,1911,260,147,171,372,949,1284,5308,68139,1019,279,670,935,157,283,46,75,18,453,846,1149,212,737,261,1,,924,211,1283
10-28-2020,991,942,589,432,170,1914,260,147,171,372,949,1284,5310,68139,1019,287,672,935,157,283,46,75,18,454,846,1155,212,737,263,1,,947,211,1283
10-29-2020,991,942,589,436,170,1916,260,147,171,372,949,1284,5313,68139,1019,287,672,935,157,283,46,75,18,454,847,1168,212,739,265,1,,947,212,1283
10-30-2020,991,942,589,436,170,1919,260,147,171,373,949,1284,5320,68139,1020,288,672,935,157,283,46,75,18,454,847,1176,212,743,270,1,,953,213,1286
10-31-2020,991,942,589,437,177,1922,260,147,171,373,949,1284,5323,68139,1020,291,672,935,157,283,46,75,18,455,847,1181,212,744,270,1,,956,213,1286
11-01-2020,991,942,589,437,180,1927,260,147,171,373,949,1284,5330,68139,1020,291,673,935,157,283,46,75,18,455,847,1187,215,746,271,1,,959,213,1286
11-02-2020,991,944,589,441,180,1935,260,147,171,373,949,1284,5336,68143,1020,295,674,935,157,283,46,75,18,455,848,1196,215,754,273,1,,964,213,1287
11-03-2020,991,944,589,443,180,1938,260,147,171,373,949,1284,5345,68143,1020,297,674,935,157,283,46,75,18,456,848,1200,215,757,273,1,,966,213,1287
11-04-2020,991,945,589,444,180,1938,260,147,171,373,949,1286,5348,68143,1020,298,674,935,157,283,46,75,18,459,848,1208,215,761,273,1,,974,213,1287
11-05-2020,991,945,589,446,180,1941,260,147,171,373,949,1286,5355,68143,1020,300,674,935,157,284,46,75,18,459,848,1223,216,763,275,1,,980,214,1288
11-06-2020,991,945,589,455,180,1943,260,147,171,373,949,1286,5361,68143,1020,303,674,935,157,284,46,75,18,463,848,1234,216,767,275,1,,980,214,1288
11-07-2020,991,945,589,456,180,1945,260,147,171,373,949,1286,5364,68147,1020,303,674,935,157,284,46,75,18,472,848,1241,217,769,275,1,,980,214,1290
11-08-2020,991,945,589,456,180,1949,260,147,171,373,949,1286,5374,68147,1020,305,675,935,157,285,46,75,18,478,848,1254,218,773,276,1,,980,214,1290
11-09-2020,991,947,589,459,180,1955,260,147,171,373,949,1286,5380,68147,1020,305,675,935,157,285,46,75,18,479,848,1259,218,776,277,1,,980,214,1291
11-10-2020,992,947,589,459,180,1955,260,147,171,373,949,1286,5389,68147,1020,305,676,935,157,286,46,75,18,480,848,1264,218,778,283,1,,980,214,1291
11-11-2020,992,947,589,460,180,1956,260,147,171,373,949,1286,5407,68147,1020,306,676,935,157,286,46,75,18,482,848,1268,218,782,285,1,,980,214,1291
11-12-2020,992,947,589,460,181,1956,260,147,171,373,949,1287,5430,68147,1020,307,676,935,157,286,46,75,18,483,848,1271,218,783,285,1,,980,214,1291
11-13-2020,992,947,589,461,181,1963,260,147,171,373,949,1287,5436,68147,1020,307,676,935,157,288,46,75,18,484,848,1276,218,783,287,1,,980,214,1291
11-14-2020,992,947,589,461,181,1966,260,147,171,373,949,1288,5444,68148,1020,307,676,935,157,288,46,75,18,486,848,1277,218,783,289,1,,980,217,1291
11-15-2020,992,947,589,461,181,1968,260,147,171,373,949,1288,5458,68148,1020,307,677,935,157,288,46,75,18,487,848,1277,219,786,289,1,,980,217,1291
11-16-2020,992,947,589,461,181,1971,260,147,171,373,949,1288,5466,68148,1020,307,677,935,157,288,46,75,18,487,848,1281,219,792,290,1,,980,217,1291
11-17-2020,992,947,589,461,181,1972,260,147,171,373,949,1288,5470,68148,1020,307,677,935,157,289,46,75,18,487,849,1285,220,792,291,1,,980,217,1291
11-18-2020,992,947,590,463,181,1973,262,147,171,373,949,1288,5479,68148,1020,308,677,935,157,289,46,75,18,487,849,1286,220,795,291,1,,980,217,1292
11-19-2020,992,948,590,469,181,1975,262,147,171,373,949,1288,5491,68148,1020,308,677,935,157,289,46,75,18,490,849,1290,220,796,291,1,,980,217,1292
11-20-2020,992,948,590,469,181,1975,262,147,171,373,949,1288,5517,68148,1020,308,677,935,157,289,46,75,18,490,849,1301,220,796,296,1,,980,217,1292
11-21-2020,992,949,590,473,181,1975,263,147,171,373,949,1288,5560,68148,1020,310,677,935,157,289,46,75,18,492,849,1305,220,797,297,1,,980,217,1293
11-22-2020,992,950,590,474,181,1979,263,147,171,373,949,1288,5628,68148,1020,310,677,935,157,289,46,75,18,493,849,1308,220,797,298,1,,980,217,1293
11-23-2020,992,950,590,478,181,1983,263,147,171,373,949,1289,5701,68148,1020,311,679,935,157,289,46,75,18,495,849,1312,220,800,299,1,,980,217,1293
11-24-2020,992,950,590,479,181,1984,263,147,171,373,949,1289,5781,68148,1020,311,679,935,157,289,46,75,18,496,849,1314,220,800,299,1,,980,217,1293
11-25-2020,992,950,590,480,181,1988,263,147,171,373,949,1289,5866,68148,1020,320,680,935,157,289,46,75,18,496,849,1319,220,801,299,1,,980,217,1293
11-26-2020,992,950,590,481,181,1988,263,147,171,373,949,1289,5947,68148,1020,320,680,935,157,289,46,75,18,497,849,1322,220,801,299,1,,980,217,1293
11-27-2020,992,950,590,483,181,1988,263,147,171,373,949,1289,6039,68148,1020,320,680,935,157,289,46,75,18,497,849,1322,220,802,300,1,,980,218,1294
11-28-2020,992,950,590,487,182,1988,263,147,171,373,949,1289,6123,68148,1020,320,680,935,157,289,46,75,18,498,849,1325,220,803,300,1,,980,219,1294
11-29-2020,992,950,590,487,182,1989,263,147,171,373,949,1289,6238,68148,1020,323,680,935,157,289,46,75,18,498,854,1330,221,806,300,1,,980,219,1294
11-30-2020,992,951,590,489,182,1989,263,147,171,373,949,1289,6314,68148,1020,327,680,935,157,289,46,75,18,499,854,1332,221,808,300,1,,980,219,1294
12-01-2020,992,951,590,490,182,1992,263,147,171,373,949,1290,6396,68148,1020,329,680,935,157,289,46,75,18,500,854,1333,221,808,300,1,,980,219,1294
12-02-2020,992,951,590,490,182,1996,263,147,171,373,949,1290,6499,68149,1020,330,680,935,157,289,46,75,18,501,856,1341,221,808,300,1,,980,219,1294
12-03-2020,992,951,590,492,182,1997,263,147,171,373,949,1292,6589,68149,1020,333,680,935,157,289,46,75,18,501,857,1350,221,808,300,1,,980,219,1294
12-04-2020,992,952,590,493,182,2000,263,147,171,373,949,1295,6701,68149,1020,333,680,935,157,289,46,75,18,501,857,1353,222,811,300,1,,980,219,1294
12-05-2020,992,952,590,499,182,2002,263,147,171,373,949,1295,6802,68149,1020,333,680,935,157,289,46,75,18,502,857,1359,222,812,301,1,,980,220,1294
12-06-2020,992,952,590,500,182,2004,263,147,171,373,949,1295,6897,68149,1020,336,680,935,157,289,46,75,18,502,857,1366,222,812,301,1,,980,221,1295
12-07-2020,992,952,590,500,182,2007,263,147,171,373,949,1295,6975,68149,1020,336,680,935,157,289,46,75,18,502,857,1370,222,820,301,1,,980,221,1295
12-08-2020,992,952,590,500,182,2009,264,147,171,373,949,1295,7075,68149,1020,336,681,935,157,289,46,75,18,502,857,1376,222,822,301,1,,980,221,1295
12-09-2020,992,952,590,501,182,2010,264,147,171,373,949,1295,7179,68149,1020,337,681,935,157,289,46,75,18,502,857,1385,222,822,301,1,,980,221,1295
12-10-2020,992,952,590,501,182,2013,264,147,171,373,951,1295,7291,68149,1020,337,681,935,157,289,46,75,18,502,857,1390,222,826,301,1,,980,222,1295
12-11-2020,992,952,590,502,182,2015,264,147,171,373,951,1295,7377,68149,1020,337,683,935,157,289,46,75,18,502,857,1395,222,826,302,1,,980,223,1296
12-12-2020,992,954,590,502,182,2016,264,147,171,373,956,1295,7446,68149,1020,337,684,935,157,289,46,75,18,502,858,1405,222,829,302,1,,980,224,1296
12-13-2020,992,955,590,502,182,2017,264,147,171,373,958,1295,7541,68149,1020,338,684,935,157,289,46,75,18,502,858,1412,222,832,302,1,,980,224,1297
12-14-2020,992,956,590,502,182,2018,264,147,171,373,960,1295,7623,68149,1020,342,684,935,157,289,46,75,18,502,858,1415,222,838,302,1,,980,224,1297
12-15-2020,992,957,590,503,182,2021,264,147,171,373,960,1295,7721,68149,1020,342,684,935,157,289,46,75,18,502,859,1418,222,838,303,1,,980,226,1297
12-16-2020,992,957,590,503,182,2022,264,147,171,373,960,1295,7803,68149,1020,342,684,935,157,289,46,75,18,502,859,1424,222,838,303,1,,980,226,1297
12-17-2020,992,957,590,503,182,2026,264,147,171,373,960,1296,7899,68149,1020,342,684,935,157,289,46,75,18,502,859,1428,223,839,303,1,,980,227,1297
12-18-2020,992,959,590,504,182,2027,264,147,171,373,960,1296,7969,68149,1020,342,684,935,157,290,46,75,18,502,861,1436,223,839,304,1,,980,227,1298
12-19-2020,992,961,590,505,182,2028,264,147,171,373,960,1297,8078,68149,1020,344,684,935,157,291,46,75,18,504,861,1447,223,840,304,1,,980,227,1299
12-20-2020,992,961,590,507,182,2031,264,147,171,373,961,1297,8152,68149,1020,350,684,935,157,292,46,75,18,504,861,1455,224,841,304,1,,980,227,1299
12-21-2020,992,961,590,507,182,2034,264,147,171,373,961,1297,8237,68149,1020,352,684,935,157,294,46,75,18,504,861,1461,224,843,304,1,,980,227,1299
12-22-2020,992,961,590,507,182,2035,264,147,171,373,961,1297,8300,68149,1020,352,684,935,157,295,46,75,18,504,861,1473,224,843,304,1,,980,227,1300
12-23-2020,992,961,590,507,182,2036,264,147,171,373,961,1298,8353,68149,1020,352,684,935,157,302,46,75,18,504,861,1479,224,845,304,1,,980,227,1300
12-24-2020,992,961,590,507,182,2037,264,147,171,373,961,1298,8424,68149,1020,352,684,935,157,310,46,75,18,504,861,1483,224,846,304,1,,980,227,1300
12-25-2020,992,963,590,508,182,2038,264,147,171,373,961,1298,8481,68149,1021,352,684,935,157,316,46,75,18,505,861,1488,224,847,304,1,,980,229,1300
12-26-2020,993,971,590,508,182,2038,264,147,171,373,961,1298,8540,68149,1021,352,684,935,157,323,46,75,18,505,861,1492,224,847,304,1,,980,229,1302
12-27-2020,993,972,590,508,182,2039,264,147,171,373,961,1298,8610,68149,1021,358,684,935,157,329,46,75,18,505,861,1494,224,848,305,1,,980,229,1305
12-28-2020,993,979,590,509,182,2040,264,147,171,373,961,1299,8671,68149,1021,359,684,935,157,337,46,75,18,505,861,1498,224,851,306,1,,980,229,1305
12-29-2020,993,980,590,511,182,2041,264,147,171,373,962,1299,8724,68149,1021,361,684,935,157,342,46,75,18,505,862,1505,224,851,309,1,,980,229,1306
12-30-2020,993,982,590,512,182,2044,264,147,171,373,964,1299,8778,68149,1021,364,684,935,157,347,46,75,18,506,862,1511,224,853,309,1,,980,229,1306
12-31-2020,993,987,590,513,182,2046,264,147,171,373,964,1299,8846,68149,1021,364,684,935,157,351,46,75,18,507,862,1516,224,853,309,1,,980,230,1306
01-01-2021,993,988,590,513,182,2046,264,147,171,373,964,1299,8888,68149,1021,364,684,935,157,359,46,75,18,508,863,1520,224,853,312,1,,980,230,1306
01-02-2021,993,990,590,516,182,2051,264,147,171,374,968,1299,8923,68149,1021,365,684,935,157,362,46,75,18,510,863,1526,224,853,313,1,,980,230,1306
01-03-2021,993,992,590,517,182,2053,264,147,171,378,969,1299,8964,68149,1021,366,684,935,157,369,46,75,18,516,863,1530,225,856,314,1,,980,230,1306
01-04-2021,993,993,590,518,182,2057,264,147,171,392,969,1300,9017,68149,1021,366,685,935,157,372,46,75,18,516,863,1536,225,857,315,1,,980,230,1306
01-05-2021,993,994,590,518,182,2060,264,147,171,412,970,1300,9049,68149,1021,366,685,935,157,373,46,75,18,519,863,1538,225,857,316,1,,980,230,1306
01-06-2021,993,994,590,518,182,2062,264,147,171,465,970,1300,9074,68149,1021,366,685,935,157,374,46,75,18,521,863,1543,225,857,316,1,,980,230,1306
01-07-2021,993,995,590,519,182,2065,264,147,171,498,971,1301,9107,68149,1022,366,686,935,157,377,46,75,18,521,863,1551,225,857,316,1,,980,230,1306
01-08-2021,993,995,590,520,182,2067,264,147,171,512,971,1301,9152,68149,1022,366,687,935,157,384,46,75,18,521,864,1558,225,857,316,1,,980,230,1306
01-09-2021,993,996,590,526,182,2068,264,147,171,558,971,1301,9211,68149,1022,366,687,935,157,387,46,75,18,522,864,1562,226,857,320,1,,980,230,1308
01-10-2021,993,997,590,527,182,2075,264,147,171,640,971,1301,9242,68149,1022,366,687,935,157,393,46,75,18,523,864,1564,226,857,322,1,,980,231,1308
01-11-2021,993,998,590,528,182,2076,264,147,171,680,972,1302,9283,68149,1022,366,687,935,157,396,46,75,18,524,864,1568,226,857,324,1,,980,231,1308
01-12-2021,993,998,590,529,182,2078,264,147,171,770,988,1302,9343,68149,1022,366,687,935,157,396,46,75,18,524,864,1573,227,857,324,1,,980,231,1308
01-13-2021,993,999,590,529,182,2081,265,147,171,851,1031,1303,9385,68149,1022,366,687,935,157,396,46,75,18,524,864,1581,227,857,324,1,,980,231,1308
01-14-2021,993,999,590,529,182,2084,266,147,171,941,1074,1303,9414,68149,1022,366,688,935,157,396,46,75,18,526,864,1583,227,858,324,1,,980,231,1309
01-15-2021,993,1001,591,529,182,2084,266,147,171,1031,1097,1303,9452,68149,1023,366,688,935,157,396,46,75,18,527,864,1590,227,860,327,1,,980,231,1309
01-16-2021,993,1003,591,531,182,2086,266,147,171,1103,1109,1303,9502,68149,1024,366,688,935,167,396,46,75,18,527,865,1594,227,862,328,1,,980,231,1309
01-17-2021,993,1006,591,532,182,2087,266,147,171,1157,1116,1303,9557,68149,1026,366,688,935,197,396,46,75,18,530,865,1598,227,863,329,1,,980,231,1311
01-18-2021,993,1007,591,532,182,2090,266,147,171,1192,1143,1303,9664,68149,1026,366,688,935,240,396,46,75,18,531,865,1602,228,863,329,1,,980,231,1314
01-19-2021,993,1014,591,533,182,2093,266,147,171,1211,1159,1303,9720,68149,1026,366,688,935,286,396,46,75,18,533,865,1606,228,865,330,1,,980,231,1316
01-20-2021,993,1017,591,533,182,2094,267,147,171,1231,1227,1303,9797,68150,1026,366,688,935,319,396,46,75,18,533,866,1615,230,865,335,1,,980,231,1316
01-21-2021,993,1017,591,533,182,2094,267,147,171,1231,1227,1303,9797,68150,1026,366,688,935,319,396,46,75,18,533,866,1615,230,865,335,1,,980,231,1316
01-22-2021,994,1023,591,534,182,2099,267,147,171,1264,1330,1303,9928,68150,1027,366,690,935,351,396,47,75,18,533,866,1635,235,866,335,1,,980,231,1316
01-23-2021,994,1025,591,534,183,2104,267,147,171,1283,1359,1303,10009,68150,1027,366,691,935,363,397,47,75,18,534,866,1641,237,866,336,1,,980,231,1316
01-24-2021,994,1028,591,535,183,2106,267,147,171,1294,1394,1303,10085,68150,1027,366,691,935,430,397,47,75,18,534,866,1644,237,866,338,1,,980,231,1316
01-25-2021,994,1030,591,536,183,2108,267,147,171,1299,1447,1303,10158,68150,1028,366,691,935,437,397,47,75,18,535,866,1654,237,866,338,1,,980,231,1316
01-26-2021,994,1034,591,536,187,2115,267,147,171,1306,1476,1303,10222,68150,1028,366,692,935,451,397,47,75,18,535,866,1660,237,867,340,1,,980,231,1316
01-27-2021,994,1034,591,536,187,2116,267,147,171,1309,1504,1303,10282,68150,1028,366,693,935,460,397,47,75,18,536,866,1667,238,868,342,1,,980,231,1316
01-28-2021,994,1035,591,536,187,2121,267,147,171,1310,1525,1303,10321,68150,1029,366,693,935,473,397,47,75,18,536,866,1676,238,868,343,1,,980,231,1316
01-29-2021,994,1036,591,539,187,2121,267,147,171,1311,1552,1303,10371,68150,1031,366,693,935,478,397,47,75,18,537,866,1687,238,869,343,1,,980,231,1316
01-30-2021,994,1036,591,541,187,2124,267,147,171,1312,1561,1303,10399,68150,1031,366,694,935,541,400,47,75,18,539,866,1694,238,870,343,1,,980,231,1316
01-31-2021,994,1038,591,541,187,2125,267,147,171,1313,1583,1303,10452,68150,1032,366,694,935,551,400,47,75,18,539,866,1698,238,870,344,1,,980,231,1316
02-01-2021,994,1039,591,541,187,2127,267,147,171,1313,1591,1303,10486,68150,1032,366,697,935,555,402,47,75,18,540,866,1705,239,871,344,1,,980,231,1316
02-02-2021,994,1039,591,541,187,2129,267,147,171,1314,1597,1303,10511,68150,1032,366,698,935,563,402,47,75,18,541,866,1709,239,873,344,1,,980,231,1316
02-03-2021,994,1044,591,544,187,2132,267,147,171,1316,1601,1303,10530,68150,1032,366,698,935,571,402,47,75,18,541,866,1714,239,873,344,1,,980,231,1316
02-04-2021,994,1044,591,545,187,2134,267,147,171,1316,1606,1303,10552,68150,1032,366,699,935,571,402,47,75,18,541,866,1724,239,873,345,1,,980,231,1316
02-05-2021,994,1044,591,545,187,2135,267,147,171,1316,1609,1303,10589,68150,1032,366,699,935,572,402,48,75,18,542,866,1729,239,873,346,1,,980,231,1316
02-06-2021,994,1046,591,545,187,2137,267,147,171,1316,1609,1303,10608,68150,1033,366,701,935,573,402,48,75,18,542,866,1732,239,873,346,1,,980,231,1316
02-07-2021,994,1046,591,545,187,2144,267,147,171,1316,1609,1303,10635,68150,1033,366,701,935,573,402,48,75,18,542,866,1739,239,873,346,1,,980,231,1316
02-08-2021,994,1046,591,546,187,2151,267,147,171,1316,1609,1303,10667,68150,1033,366,702,935,573,402,48,75,18,542,867,1741,239,874,346,1,,980,231,1317
02-09-2021,994,1046,591,547,187,2151,267,147,171,1316,1609,1303,10693,68150,1033,366,703,935,573,402,48,75,18,543,867,1747,239,875,347,1,,980,231,1320
02-10-2021,994,1046,591,548,187,2152,267,147,171,1316,1609,1303,10710,68150,1033,366,703,935,573,402,48,75,18,543,867,1747,239,875,347,1,,980,231,1320
02-11-2021,994,1046,591,548,187,2154,267,147,171,1316,1609,1303,10731,68150,1033,366,703,935,573,403,48,75,18,543,867,1754,239,877,347,1,,980,231,1320
02-12-2021,994,1046,591,548,187,2157,267,147,171,1316,1609,1303,10755,68150,1033,366,703,935,573,404,48,75,18,543,867,1757,239,877,348,1,,980,231,1320
02-13-2021,994,1046,591,548,187,2159,267,147,171,1316,1609,1303,10767,68150,1033,367,703,935,573,404,48,75,18,544,867,1759,239,878,348,1,,980,231,1320
02-14-2021,994,1046,591,548,187,2163,267,147,171,1317,1609,1304,10779,68150,1033,367,703,935,573,404,48,75,18,545,867,1760,239,878,349,1,,980,231,1320
02-15-2021,994,1046,591,548,187,2171,267,147,171,1317,1609,1304,10788,68150,1033,367,703,935,573,404,48,75,18,547,867,1765,239,879,349,1,,980,231,1320
02-16-2021,994,1046,591,548,187,2177,267,147,171,1317,1609,1304,10796,68150,1033,367,703,935,573,404,48,75,18,547,867,1765,239,880,349,1,,980,231,1320
02-17-2021,994,1046,591,548,187,2180,267,147,171,1317,1610,1304,10812,68151,1033,367,703,935,573,404,48,75,18,547,867,1769,239,882,349,1,,980,231,1320
02-18-2021,994,1046,591,548,187,2180,267,147,171,1317,1610,1304,10820,68151,1034,367,703,935,573,404,48,75,18,547,867,1776,239,882,351,1,,980,231,1320
02-19-2021,994,1046,591,548,187,2183,267,147,171,1317,1610,1304,10833,68151,1035,367,703,935,573,405,48,75,18,547,867,1778,239,883,351,1,0,980,231,1320
02-20-2021,994,1046,591,548,187,2184,267,147,171,1317,1610,1304,10848,68151,1035,367,703,935,573,406,48,75,18,547,867,1781,239,885,351,1,0,980,231,1320
02-21-2021,994,1047,591,549,187,2187,267,147,171,1317,1610,1304,10868,68151,1036,367,703,935,573,406,48,75,18,547,867,1783,239,887,352,1,0,980,231,1320
